date,type,start_usd,margin_usd,lev,invested_usd,trade_vol_usd,taker_fee_usd,funding_usd,end_usd,ret_gross_pct,ret_net_pct,net_pnl_usd
2025-02-13,no_entry,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2025-02-14,no_entry,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2025-02-15,no_entry,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2025-02-16,no_entry,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2025-02-17,no_entry,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2025-02-18,no_entry,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2025-02-19,no_entry,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2025-02-20,active,100000.0,100000.0,2.2,220000.0,440000.0,176.0,44.0,129023.5,29.2435,29.0235,29023.5
2025-02-21,active,129023.5,129023.5,2.2,283851.7,567703.4,227.0814,56.7703,112418.18,-12.65,-12.87,-16605.32
2025-02-22,no_entry,112418.18,0.0,0.0,0.0,0.0,0.0,0.0,112418.18,0.0,0.0,0.0
2025-02-23,no_entry,112418.18,0.0,0.0,0.0,0.0,0.0,0.0,112418.18,0.0,0.0,0.0
2025-02-24,no_entry,112418.18,0.0,0.0,0.0,0.0,0.0,0.0,112418.18,0.0,0.0,0.0
2025-02-25,no_entry,112418.18,0.0,0.0,0.0,0.0,0.0,0.0,112418.18,0.0,0.0,0.0
2025-02-26,active,112418.18,112418.18,2.2,247319.99,494639.97,197.856,49.464,134615.14,19.965,19.745,22196.97
2025-02-27,no_entry,134615.14,0.0,0.0,0.0,0.0,0.0,0.0,134615.14,0.0,0.0,0.0
2025-02-28,active,134615.14,134615.14,2.2,296153.32,592306.63,236.9227,59.2307,137384.18,2.277,2.057,2769.03
2025-03-01,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-02,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-03,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-04,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-05,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-06,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-07,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-08,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-09,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-10,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-11,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-12,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-13,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-14,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-15,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-16,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-17,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-18,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-19,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-20,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-21,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-22,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-23,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-24,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-25,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-26,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-27,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-28,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-29,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-30,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-03-31,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-01,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-02,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-03,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-04,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-05,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-06,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-07,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-08,flat,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-09,no_entry,137384.18,0.0,0.0,0.0,0.0,0.0,0.0,137384.18,0.0,0.0,0.0
2025-04-10,active,137384.18,137384.18,2.2,302245.19,604490.38,241.7962,60.449,131951.32,-3.7345,-3.9545,-5432.86
2025-04-11,no_entry,131951.32,0.0,0.0,0.0,0.0,0.0,0.0,131951.32,0.0,0.0,0.0
2025-04-12,active,131951.32,131951.32,2.2,290292.91,580585.81,232.2343,58.0586,155944.03,18.403,18.183,23992.71
2025-04-13,active,155944.03,155944.03,2.2,343076.86,686153.73,274.4615,68.6154,143567.53,-7.7165,-7.9365,-12376.5
2025-04-14,no_entry,143567.53,0.0,0.0,0.0,0.0,0.0,0.0,143567.53,0.0,0.0,0.0
2025-04-15,no_entry,143567.53,0.0,0.0,0.0,0.0,0.0,0.0,143567.53,0.0,0.0,0.0
2025-04-16,no_entry,143567.53,0.0,0.0,0.0,0.0,0.0,0.0,143567.53,0.0,0.0,0.0
2025-04-17,active,143567.53,143567.53,2.2,315848.57,631697.14,252.6789,63.1697,164263.51,14.6355,14.4155,20695.98
2025-04-18,no_entry,164263.51,0.0,0.0,0.0,0.0,0.0,0.0,164263.51,0.0,0.0,0.0
2025-04-19,active,164263.51,164263.51,2.2,361379.72,722759.44,289.1038,72.2759,190337.06,16.093,15.873,26073.55
2025-04-20,no_entry,190337.06,0.0,0.0,0.0,0.0,0.0,0.0,190337.06,0.0,0.0,0.0
2025-04-21,no_entry,190337.06,0.0,0.0,0.0,0.0,0.0,0.0,190337.06,0.0,0.0,0.0
2025-04-22,no_entry,190337.06,0.0,0.0,0.0,0.0,0.0,0.0,190337.06,0.0,0.0,0.0
2025-04-23,active,190337.06,190337.06,2.2,418741.52,837483.04,334.9932,83.7483,209295.58,10.1805,9.9605,18958.52
2025-04-24,active,209295.58,209295.58,2.2,460450.27,920900.54,368.3602,92.0901,256157.9,22.6105,22.3905,46862.33
2025-04-25,no_entry,256157.9,0.0,0.0,0.0,0.0,0.0,0.0,256157.9,0.0,0.0,0.0
2025-04-26,no_entry,256157.9,0.0,0.0,0.0,0.0,0.0,0.0,256157.9,0.0,0.0,0.0
2025-04-27,active,256157.9,256157.9,2.2,563547.39,1127094.78,450.8379,112.7095,223303.09,-12.606,-12.826,-32854.81
2025-04-28,active,223303.09,223303.09,2.2,491266.8,982533.6,393.0134,98.2534,189012.67,-15.136,-15.356,-34290.42
2025-04-29,no_entry,189012.67,0.0,0.0,0.0,0.0,0.0,0.0,189012.67,0.0,0.0,0.0
2025-04-30,active,189012.67,189012.67,2.2,415827.87,831655.74,332.6623,83.1656,218723.57,15.939,15.719,29710.9
2025-05-01,no_entry,218723.57,0.0,0.0,0.0,0.0,0.0,0.0,218723.57,0.0,0.0,0.0
2025-05-02,no_entry,218723.57,0.0,0.0,0.0,0.0,0.0,0.0,218723.57,0.0,0.0,0.0
2025-05-03,no_entry,218723.57,0.0,0.0,0.0,0.0,0.0,0.0,218723.57,0.0,0.0,0.0
2025-05-04,no_entry,218723.57,0.0,0.0,0.0,0.0,0.0,0.0,218723.57,0.0,0.0,0.0
2025-05-05,no_entry,218723.57,0.0,0.0,0.0,0.0,0.0,0.0,218723.57,0.0,0.0,0.0
2025-05-06,active,218723.57,218723.57,2.2,481191.85,962383.71,384.9535,96.2384,206898.28,-5.1865,-5.4065,-11825.29
2025-05-07,active,206898.28,206898.28,2.2,455176.22,910352.43,364.141,91.0352,254065.92,23.0175,22.7975,47167.64
2025-05-08,active,254065.92,254065.92,2.2,558945.01,1117890.03,447.156,111.789,304063.55,19.899,19.679,49997.63
2025-05-09,no_entry,304063.55,0.0,0.0,0.0,0.0,0.0,0.0,304063.55,0.0,0.0,0.0
2025-05-10,active,304063.55,304063.55,2.2,668939.8,1337879.61,535.1518,133.788,316422.21,4.2845,4.0645,12358.66
2025-05-11,no_entry,316422.21,0.0,0.0,0.0,0.0,0.0,0.0,316422.21,0.0,0.0,0.0
2025-05-12,active,316422.21,316422.21,2.2,696128.86,1392257.72,556.9031,139.2258,361896.83,14.5915,14.3715,45474.62
2025-05-13,no_entry,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-14,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-15,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-16,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-17,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-18,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-19,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-20,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-21,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-22,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-23,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-24,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-25,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-26,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-27,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-28,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-29,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-30,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-05-31,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-01,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-02,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-03,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-04,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-05,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-06,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-07,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-08,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-09,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-10,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-11,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-12,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-13,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-14,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-15,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-16,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-17,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-18,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-19,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-20,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-21,flat,361896.83,0.0,0.0,0.0,0.0,0.0,0.0,361896.83,0.0,0.0,0.0
2025-06-22,active,361896.83,361896.83,2.2,796173.02,1592346.04,636.9384,159.2346,427202.92,18.2655,18.0455,65306.09
2025-06-23,no_entry,427202.92,0.0,0.0,0.0,0.0,0.0,0.0,427202.92,0.0,0.0,0.0
2025-06-24,no_entry,427202.92,0.0,0.0,0.0,0.0,0.0,0.0,427202.92,0.0,0.0,0.0
2025-06-25,active,427202.92,427202.92,2.2,939846.42,1879692.85,751.8771,187.9693,402015.04,-5.676,-5.896,-25187.88
2025-06-26,active,402015.04,402015.04,2.2,884433.08,1768866.16,707.5465,176.8866,402435.14,0.3245,0.1045,420.11
2025-06-27,no_entry,402435.14,0.0,0.0,0.0,0.0,0.0,0.0,402435.14,0.0,0.0,0.0
2025-06-28,active,402435.14,402435.14,2.2,885357.31,1770714.62,708.2858,177.0715,445352.84,10.8845,10.6645,42917.7
2025-06-29,no_entry,445352.84,0.0,0.0,0.0,0.0,0.0,0.0,445352.84,0.0,0.0,0.0
2025-06-30,no_entry,445352.84,0.0,0.0,0.0,0.0,0.0,0.0,445352.84,0.0,0.0,0.0
